"0","1","Overall","var","Variables","Resample"
24.5508195309279,24.5508195309279,24.5508195309279,"digital_t12m",9,"Fold1"
20.0991596041238,20.0991596041238,20.0991596041238,"dm_t12m",9,"Fold1"
19.1228700435248,19.1228700435248,19.1228700435248,"gift_count_lt",9,"Fold1"
17.8276661045021,17.8276661045021,17.8276661045021,"gift_min_lt",9,"Fold1"
17.7063653309341,17.7063653309341,17.7063653309341,"gift_avg_lt",9,"Fold1"
17.6594197375131,17.6594197375131,17.6594197375131,"gift_avg_t12m",9,"Fold1"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",7,"Fold1"
30.2766474770838,30.2766474770838,30.2766474770838,"age",7,"Fold1"
27.324801163983,27.324801163983,27.324801163983,"client_zip_rank",7,"Fold1"
24.5508195309279,24.5508195309279,24.5508195309279,"digital_t12m",7,"Fold1"
20.0991596041238,20.0991596041238,20.0991596041238,"dm_t12m",7,"Fold1"
19.1228700435248,19.1228700435248,19.1228700435248,"gift_count_lt",7,"Fold1"
17.8276661045021,17.8276661045021,17.8276661045021,"gift_min_lt",7,"Fold1"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",5,"Fold1"
30.2766474770838,30.2766474770838,30.2766474770838,"age",5,"Fold1"
27.324801163983,27.324801163983,27.324801163983,"client_zip_rank",5,"Fold1"
24.5508195309279,24.5508195309279,24.5508195309279,"digital_t12m",5,"Fold1"
20.0991596041238,20.0991596041238,20.0991596041238,"dm_t12m",5,"Fold1"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",3,"Fold1"
30.2766474770838,30.2766474770838,30.2766474770838,"age",3,"Fold1"
27.324801163983,27.324801163983,27.324801163983,"client_zip_rank",3,"Fold1"
36.0431314257781,36.0431314257781,36.0431314257781,"cons_month_lt",1,"Fold1"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",21,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",21,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",21,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",21,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",21,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",21,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",21,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",21,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",21,"Fold2"
17.1962128415935,17.1962128415935,17.1962128415935,"gift_avg_lt",21,"Fold2"
16.4188686376188,16.4188686376188,16.4188686376188,"gift_min_t12m",21,"Fold2"
16.3860108073672,16.3860108073672,16.3860108073672,"gift_avg_t12m",21,"Fold2"
16.3456410045471,16.3456410045471,16.3456410045471,"cons_month_t12m",21,"Fold2"
16.2465632734566,16.2465632734566,16.2465632734566,"promo_count_lt",21,"Fold2"
14.9815246412458,14.9815246412458,14.9815246412458,"gift_count_t12m",21,"Fold2"
14.9079646494643,14.9079646494643,14.9079646494643,"gift_max_t12m",21,"Fold2"
11.6903236226465,11.6903236226465,11.6903236226465,"gender",21,"Fold2"
10.9085204635495,10.9085204635495,10.9085204635495,"events_t12m",21,"Fold2"
10.2923055921782,10.2923055921782,10.2923055921782,"promo_count_t12m",21,"Fold2"
10.0856541578459,10.0856541578459,10.0856541578459,"client_state_rank",21,"Fold2"
2.53673716828059,2.53673716828059,2.53673716828059,"tm_t12m",21,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",19,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",19,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",19,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",19,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",19,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",19,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",19,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",19,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",19,"Fold2"
17.1962128415935,17.1962128415935,17.1962128415935,"gift_avg_lt",19,"Fold2"
16.4188686376188,16.4188686376188,16.4188686376188,"gift_min_t12m",19,"Fold2"
16.3860108073672,16.3860108073672,16.3860108073672,"gift_avg_t12m",19,"Fold2"
16.3456410045471,16.3456410045471,16.3456410045471,"cons_month_t12m",19,"Fold2"
16.2465632734566,16.2465632734566,16.2465632734566,"promo_count_lt",19,"Fold2"
14.9815246412458,14.9815246412458,14.9815246412458,"gift_count_t12m",19,"Fold2"
14.9079646494643,14.9079646494643,14.9079646494643,"gift_max_t12m",19,"Fold2"
11.6903236226465,11.6903236226465,11.6903236226465,"gender",19,"Fold2"
10.9085204635495,10.9085204635495,10.9085204635495,"events_t12m",19,"Fold2"
10.2923055921782,10.2923055921782,10.2923055921782,"promo_count_t12m",19,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",17,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",17,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",17,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",17,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",17,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",17,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",17,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",17,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",17,"Fold2"
17.1962128415935,17.1962128415935,17.1962128415935,"gift_avg_lt",17,"Fold2"
16.4188686376188,16.4188686376188,16.4188686376188,"gift_min_t12m",17,"Fold2"
16.3860108073672,16.3860108073672,16.3860108073672,"gift_avg_t12m",17,"Fold2"
16.3456410045471,16.3456410045471,16.3456410045471,"cons_month_t12m",17,"Fold2"
16.2465632734566,16.2465632734566,16.2465632734566,"promo_count_lt",17,"Fold2"
14.9815246412458,14.9815246412458,14.9815246412458,"gift_count_t12m",17,"Fold2"
14.9079646494643,14.9079646494643,14.9079646494643,"gift_max_t12m",17,"Fold2"
11.6903236226465,11.6903236226465,11.6903236226465,"gender",17,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",15,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",15,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",15,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",15,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",15,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",15,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",15,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",15,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",15,"Fold2"
17.1962128415935,17.1962128415935,17.1962128415935,"gift_avg_lt",15,"Fold2"
16.4188686376188,16.4188686376188,16.4188686376188,"gift_min_t12m",15,"Fold2"
16.3860108073672,16.3860108073672,16.3860108073672,"gift_avg_t12m",15,"Fold2"
16.3456410045471,16.3456410045471,16.3456410045471,"cons_month_t12m",15,"Fold2"
16.2465632734566,16.2465632734566,16.2465632734566,"promo_count_lt",15,"Fold2"
14.9815246412458,14.9815246412458,14.9815246412458,"gift_count_t12m",15,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",13,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",13,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",13,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",13,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",13,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",13,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",13,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",13,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",13,"Fold2"
17.1962128415935,17.1962128415935,17.1962128415935,"gift_avg_lt",13,"Fold2"
16.4188686376188,16.4188686376188,16.4188686376188,"gift_min_t12m",13,"Fold2"
16.3860108073672,16.3860108073672,16.3860108073672,"gift_avg_t12m",13,"Fold2"
16.3456410045471,16.3456410045471,16.3456410045471,"cons_month_t12m",13,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",11,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",11,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",11,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",11,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",11,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",11,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",11,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",11,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",11,"Fold2"
17.1962128415935,17.1962128415935,17.1962128415935,"gift_avg_lt",11,"Fold2"
16.4188686376188,16.4188686376188,16.4188686376188,"gift_min_t12m",11,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",9,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",9,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",9,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",9,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",9,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",9,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",9,"Fold2"
17.4711840269326,17.4711840269326,17.4711840269326,"gift_max_lt",9,"Fold2"
17.3877750961904,17.3877750961904,17.3877750961904,"wm_t12m",9,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",7,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",7,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",7,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",7,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",7,"Fold2"
18.511222870919,18.511222870919,18.511222870919,"gift_count_lt",7,"Fold2"
17.5208960472498,17.5208960472498,17.5208960472498,"gift_min_lt",7,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",5,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",5,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",5,"Fold2"
25.3579373695746,25.3579373695746,25.3579373695746,"digital_t12m",5,"Fold2"
20.4510831575832,20.4510831575832,20.4510831575832,"dm_t12m",5,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",3,"Fold2"
27.6048753815489,27.6048753815489,27.6048753815489,"client_zip_rank",3,"Fold2"
27.287249622037,27.287249622037,27.287249622037,"age",3,"Fold2"
36.1291927453513,36.1291927453513,36.1291927453513,"cons_month_lt",1,"Fold2"
34.3899922262175,34.3899922262175,34.3899922262175,"cons_month_lt",21,"Fold3"
28.9456435067869,28.9456435067869,28.9456435067869,"age",21,"Fold3"
26.4278953749149,26.4278953749149,26.4278953749149,"client_zip_rank",21,"Fold3"
23.3525881499809,23.3525881499809,23.3525881499809,"digital_t12m",21,"Fold3"
19.1954408682305,19.1954408682305,19.1954408682305,"dm_t12m",21,"Fold3"
18.9934385154746,18.9934385154746,18.9934385154746,"gift_count_lt",21,"Fold3"
18.3491467071784,18.3491467071784,18.3491467071784,"gift_avg_lt",21,"Fold3"
17.9575388170492,17.9575388170492,17.9575388170492,"gift_max_lt",21,"Fold3"
16.9978400369653,16.9978400369653,16.9978400369653,"gift_min_lt",21,"Fold3"
16.7729613760678,16.7729613760678,16.7729613760678,"wm_t12m",21,"Fold3"
16.2756207098455,16.2756207098455,16.2756207098455,"gift_min_t12m",21,"Fold3"
16.1890717964064,16.1890717964064,16.1890717964064,"gift_avg_t12m",21,"Fold3"
16.1590002078553,16.1590002078553,16.1590002078553,"gift_max_t12m",21,"Fold3"
15.9551131297477,15.9551131297477,15.9551131297477,"cons_month_t12m",21,"Fold3"
15.7057287457523,15.7057287457523,15.7057287457523,"promo_count_lt",21,"Fold3"
15.4088190590211,15.4088190590211,15.4088190590211,"gift_count_t12m",21,"Fold3"
11.6117687229146,11.6117687229146,11.6117687229146,"events_t12m",21,"Fold3"
10.350253461994,10.350253461994,10.350253461994,"client_state_rank",21,"Fold3"
9.64491947132547,9.64491947132547,9.64491947132547,"promo_count_t12m",21,"Fold3"
8.23863955051414,8.23863955051414,8.23863955051414,"gender",21,"Fold3"
2.91447246793389,2.91447246793389,2.91447246793389,"tm_t12m",21,"Fold3"
34.3899922262175,34.3899922262175,34.3899922262175,"cons_month_lt",19,"Fold3"
28.9456435067869,28.9456435067869,28.9456435067869,"age",19,"Fold3"
26.4278953749149,26.4278953749149,26.4278953749149,"client_zip_rank",19,"Fold3"
23.3525881499809,23.3525881499809,23.3525881499809,"digital_t12m",19,"Fold3"
19.1954408682305,19.1954408682305,19.1954408682305,"dm_t12m",19,"Fold3"
18.9934385154746,18.9934385154746,18.9934385154746,"gift_count_lt",19,"Fold3"
18.3491467071784,18.3491467071784,18.3491467071784,"gift_avg_lt",19,"Fold3"
17.9575388170492,17.9575388170492,17.9575388170492,"gift_max_lt",19,"Fold3"
16.9978400369653,16.9978400369653,16.9978400369653,"gift_min_lt",19,"Fold3"
16.7729613760678,16.7729613760678,16.7729613760678,"wm_t12m",19,"Fold3"
16.2756207098455,16.2756207098455,16.2756207098455,"gift_min_t12m",19,"Fold3"
16.1890717964064,16.1890717964064,16.1890717964064,"gift_avg_t12m",19,"Fold3"
16.1590002078553,16.1590002078553,16.1590002078553,"gift_max_t12m",19,"Fold3"
15.9551131297477,15.9551131297477,15.9551131297477,"cons_month_t12m",19,"Fold3"
15.7057287457523,15.7057287457523,15.7057287457523,"promo_count_lt",19,"Fold3"
15.4088190590211,15.4088190590211,15.4088190590211,"gift_count_t12m",19,"Fold3"
11.6117687229146,11.6117687229146,11.6117687229146,"events_t12m",19,"Fold3"
10.350253461994,10.350253461994,10.350253461994,"client_state_rank",19,"Fold3"
9.64491947132547,9.64491947132547,9.64491947132547,"promo_count_t12m",19,"Fold3"
34.3899922262175,34.3899922262175,34.3899922262175,"cons_month_lt",17,"Fold3"
28.9456435067869,28.9456435067869,28.9456435067869,"age",17,"Fold3"
26.4278953749149,26.4278953749149,26.4278953749149,"client_zip_rank",17,"Fold3"
23.3525881499809,23.3525881499809,23.3525881499809,"digital_t12m",17,"Fold3"
19.1954408682305,19.1954408682305,19.1954408682305,"dm_t12m",17,"Fold3"
18.9934385154746,18.9934385154746,18.9934385154746,"gift_count_lt",17,"Fold3"
18.3491467071784,18.3491467071784,18.3491467071784,"gift_avg_lt",17,"Fold3"
17.9575388170492,17.9575388170492,17.9575388170492,"gift_max_lt",17,"Fold3"
16.9978400369653,16.9978400369653,16.9978400369653,"gift_min_lt",17,"Fold3"
16.7729613760678,16.7729613760678,16.7729613760678,"wm_t12m",17,"Fold3"
16.2756207098455,16.2756207098455,16.2756207098455,"gift_min_t12m",17,"Fold3"
16.1890717964064,16.1890717964064,16.1890717964064,"gift_avg_t12m",17,"Fold3"
16.1590002078553,16.1590002078553,16.1590002078553,"gift_max_t12m",17,"Fold3"
15.9551131297477,15.9551131297477,15.9551131297477,"cons_month_t12m",17,"Fold3"
15.7057287457523,15.7057287457523,15.7057287457523,"promo_count_lt",17,"Fold3"
15.4088190590211,15.4088190590211,15.4088190590211,"gift_count_t12m",17,"Fold3"
11.6117687229146,11.6117687229146,11.6117687229146,"events_t12m",17,"Fold3"
34.3899922262175,34.3899922262175,34.3899922262175,"cons_month_lt",15,"Fold3"
28.9456435067869,28.9456435067869,28.9456435067869,"age",15,"Fold3"
26.4278953749149,26.4278953749149,26.4278953749149,"client_zip_rank",15,"Fold3"
23.3525881499809,23.3525881499809,23.3525881499809,"digital_t12m",15,"Fold3"
19.1954408682305,19.1954408682305,19.1954408682305,"dm_t12m",15,"Fold3"
18.9934385154746,18.9934385154746,18.9934385154746,"gift_count_lt",15,"Fold3"
18.3491467071784,18.3491467071784,18.3491467071784,"gift_avg_lt",15,"Fold3"
17.9575388170492,17.9575388170492,17.9575388170492,"gift_max_lt",15,"Fold3"
16.9978400369653,16.9978400369653,16.9978400369653,"gift_min_lt",15,"Fold3"
16.7729613760678,16.7729613760678,16.7729613760678,"wm_t12m",15,"Fold3"
16.2756207098455,16.2756207098455,16.2756207098455,"gift_min_t12m",15,"Fold3"
16.1890717964064,16.1890717964064,16.1890717964064,"gift_avg_t12m",15,"Fold3"
16.1590002078553,16.1590002078553,16.1590002078553,"gift_max_t12m",15,"Fold3"
15.9551131297477,15.9551131297477,15.9551131297477,"cons_month_t12m",15,"Fold3"
15.7057287457523,15.7057287457523,15.7057287457523,"promo_count_lt",15,"Fold3"
34.3899922262175,34.3899922262175,34.3899922262175,"cons_month_lt",13,"Fold3"
28.9456435067869,28.9456435067869,28.9456435067869,"age",13,"Fold3"
26.4278953749149,26.4278953749149,26.4278953749149,"client_zip_rank",13,"Fold3"
23.3525881499809,23.3525881499809,23.3525881499809,"digital_t12m",13,"Fold3"
19.1954408682305,19.1954408682305,19.1954408682305,"dm_t12m",13,"Fold3"
18.9934385154746,18.9934385154746,18.9934385154746,"gift_count_lt",13,"Fold3"
18.3491467071784,18.3491467071784,18.3491467071784,"gift_avg_lt",13,"Fold3"
17.9575388170492,17.9575388170492,17.9575388170492,"gift_max_lt",13,"Fold3"
16.9978400369653,16.9978400369653,16.9978400369653,"gift_min_lt",13,"Fold3"
16.7729613760678,16.7729613760678,16.7729613760678,"wm_t12m",13,"Fold3"
16.2756207098455,16.2756207098455,16.2756207098455,"gift_min_t12m",13,"Fold3"
16.1890717964064,16.1890717964064,16.1890717964064,"gift_avg_t12m",13,"Fold3"
16.1590002078553,16.1590002078553,16.1590002078553,"gift_max_t12m",13,"Fold3"
34.3899922262175,34.3899922262175,34.3899922262175,"cons_month_lt",11,"Fold3"
28.9456435067869,28.9456435067869,28.9456435067869,"age",11,"Fold3"
26.4278953749149,26.4278953749149,26.4278953749149,"client_zip_rank",11,"Fold3"
23.3525881499809,23.3525881499809,23.3525881499809,"digital_t12m",11,"Fold3"
19.1954408682305,19.1954408682305,19.1954408682305,"dm_t12m",11,"Fold3"
18.9934385154746,18.9934385154746,18.9934385154746,"gift_count_lt",11,"Fold3"
18.3491467071784,18.3491467071784,18.3491467071784,"gift_avg_lt",11,"Fold3"
17.9575388170492,17.9575388170492,17.9575388170492,"gift_max_lt",11,"Fold3"
16.9978400369653,16.9978400369653,16.9978400369653,"gift_min_lt",11,"Fold3"
16.7729613760678,16.7729613760678,16.7729613760678,"wm_t12m",11,"Fold3"
16.2756207098455,16.2756207098455,16.2756207098455,"gift_min_t12m",11,"Fold3"
