"0","1","Overall","var","Variables","Resample"
33.1945662379736,33.1945662379736,33.1945662379736,"dm_t12m",21,"Fold2"
5.99597360095292,5.99597360095292,5.99597360095292,"other_t12m",21,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",19,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",19,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",19,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",19,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",19,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",19,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",19,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",19,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",19,"Fold2"
76.3429376563817,76.3429376563817,76.3429376563817,"wm_t12m",19,"Fold2"
76.0734941366267,76.0734941366267,76.0734941366267,"promo_count_lt",19,"Fold2"
66.9328744997414,66.9328744997414,66.9328744997414,"gift_avg_t12m",19,"Fold2"
66.7125049787816,66.7125049787816,66.7125049787816,"gift_count_lt",19,"Fold2"
57.4756881452679,57.4756881452679,57.4756881452679,"gift_max_t12m",19,"Fold2"
56.7961476145269,56.7961476145269,56.7961476145269,"gift_min_t12m",19,"Fold2"
56.1965629996309,56.1965629996309,56.1965629996309,"promo_count_t12m",19,"Fold2"
43.845005557938,43.845005557938,43.845005557938,"gift_count_t12m",19,"Fold2"
34.1189423256031,34.1189423256031,34.1189423256031,"drtv_t12m",19,"Fold2"
33.5314418601343,33.5314418601343,33.5314418601343,"cons_month_t12m",19,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",17,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",17,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",17,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",17,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",17,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",17,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",17,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",17,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",17,"Fold2"
76.3429376563817,76.3429376563817,76.3429376563817,"wm_t12m",17,"Fold2"
76.0734941366267,76.0734941366267,76.0734941366267,"promo_count_lt",17,"Fold2"
66.9328744997414,66.9328744997414,66.9328744997414,"gift_avg_t12m",17,"Fold2"
66.7125049787816,66.7125049787816,66.7125049787816,"gift_count_lt",17,"Fold2"
57.4756881452679,57.4756881452679,57.4756881452679,"gift_max_t12m",17,"Fold2"
56.7961476145269,56.7961476145269,56.7961476145269,"gift_min_t12m",17,"Fold2"
56.1965629996309,56.1965629996309,56.1965629996309,"promo_count_t12m",17,"Fold2"
43.845005557938,43.845005557938,43.845005557938,"gift_count_t12m",17,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",15,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",15,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",15,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",15,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",15,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",15,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",15,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",15,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",15,"Fold2"
76.3429376563817,76.3429376563817,76.3429376563817,"wm_t12m",15,"Fold2"
76.0734941366267,76.0734941366267,76.0734941366267,"promo_count_lt",15,"Fold2"
66.9328744997414,66.9328744997414,66.9328744997414,"gift_avg_t12m",15,"Fold2"
66.7125049787816,66.7125049787816,66.7125049787816,"gift_count_lt",15,"Fold2"
57.4756881452679,57.4756881452679,57.4756881452679,"gift_max_t12m",15,"Fold2"
56.7961476145269,56.7961476145269,56.7961476145269,"gift_min_t12m",15,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",13,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",13,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",13,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",13,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",13,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",13,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",13,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",13,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",13,"Fold2"
76.3429376563817,76.3429376563817,76.3429376563817,"wm_t12m",13,"Fold2"
76.0734941366267,76.0734941366267,76.0734941366267,"promo_count_lt",13,"Fold2"
66.9328744997414,66.9328744997414,66.9328744997414,"gift_avg_t12m",13,"Fold2"
66.7125049787816,66.7125049787816,66.7125049787816,"gift_count_lt",13,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",11,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",11,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",11,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",11,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",11,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",11,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",11,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",11,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",11,"Fold2"
76.3429376563817,76.3429376563817,76.3429376563817,"wm_t12m",11,"Fold2"
76.0734941366267,76.0734941366267,76.0734941366267,"promo_count_lt",11,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",9,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",9,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",9,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",9,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",9,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",9,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",9,"Fold2"
106.533820164103,106.533820164103,106.533820164103,"gender",9,"Fold2"
85.1374375125454,85.1374375125454,85.1374375125454,"gift_min_lt",9,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",7,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",7,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",7,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",7,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",7,"Fold2"
119.156016471729,119.156016471729,119.156016471729,"digital_t12m",7,"Fold2"
106.55372686537,106.55372686537,106.55372686537,"gift_max_lt",7,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",5,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",5,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",5,"Fold2"
154.369706668808,154.369706668808,154.369706668808,"cons_month_lt",5,"Fold2"
120.655084145571,120.655084145571,120.655084145571,"gift_avg_lt",5,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",3,"Fold2"
200.496341882797,200.496341882797,200.496341882797,"client_state_rank",3,"Fold2"
169.816247407939,169.816247407939,169.816247407939,"age",3,"Fold2"
212.92096831862,212.92096831862,212.92096831862,"client_zip_rank",1,"Fold2"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",21,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",21,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",21,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",21,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",21,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",21,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",21,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",21,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",21,"Fold3"
74.7455370932515,74.7455370932515,74.7455370932515,"promo_count_lt",21,"Fold3"
69.916959756851,69.916959756851,69.916959756851,"wm_t12m",21,"Fold3"
68.085439251586,68.085439251586,68.085439251586,"gift_avg_t12m",21,"Fold3"
66.6354155597262,66.6354155597262,66.6354155597262,"gift_count_lt",21,"Fold3"
58.2394801310919,58.2394801310919,58.2394801310919,"gift_min_t12m",21,"Fold3"
55.7999502808226,55.7999502808226,55.7999502808226,"promo_count_t12m",21,"Fold3"
53.3591345401007,53.3591345401007,53.3591345401007,"gift_max_t12m",21,"Fold3"
43.7350097282384,43.7350097282384,43.7350097282384,"gift_count_t12m",21,"Fold3"
34.6563737071549,34.6563737071549,34.6563737071549,"cons_month_t12m",21,"Fold3"
33.3391688945944,33.3391688945944,33.3391688945944,"drtv_t12m",21,"Fold3"
33.047035968529,33.047035968529,33.047035968529,"dm_t12m",21,"Fold3"
4.04354987084789,4.04354987084789,4.04354987084789,"other_t12m",21,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",19,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",19,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",19,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",19,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",19,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",19,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",19,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",19,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",19,"Fold3"
74.7455370932515,74.7455370932515,74.7455370932515,"promo_count_lt",19,"Fold3"
69.916959756851,69.916959756851,69.916959756851,"wm_t12m",19,"Fold3"
68.085439251586,68.085439251586,68.085439251586,"gift_avg_t12m",19,"Fold3"
66.6354155597262,66.6354155597262,66.6354155597262,"gift_count_lt",19,"Fold3"
58.2394801310919,58.2394801310919,58.2394801310919,"gift_min_t12m",19,"Fold3"
55.7999502808226,55.7999502808226,55.7999502808226,"promo_count_t12m",19,"Fold3"
53.3591345401007,53.3591345401007,53.3591345401007,"gift_max_t12m",19,"Fold3"
43.7350097282384,43.7350097282384,43.7350097282384,"gift_count_t12m",19,"Fold3"
34.6563737071549,34.6563737071549,34.6563737071549,"cons_month_t12m",19,"Fold3"
33.3391688945944,33.3391688945944,33.3391688945944,"drtv_t12m",19,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",17,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",17,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",17,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",17,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",17,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",17,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",17,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",17,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",17,"Fold3"
74.7455370932515,74.7455370932515,74.7455370932515,"promo_count_lt",17,"Fold3"
69.916959756851,69.916959756851,69.916959756851,"wm_t12m",17,"Fold3"
68.085439251586,68.085439251586,68.085439251586,"gift_avg_t12m",17,"Fold3"
66.6354155597262,66.6354155597262,66.6354155597262,"gift_count_lt",17,"Fold3"
58.2394801310919,58.2394801310919,58.2394801310919,"gift_min_t12m",17,"Fold3"
55.7999502808226,55.7999502808226,55.7999502808226,"promo_count_t12m",17,"Fold3"
53.3591345401007,53.3591345401007,53.3591345401007,"gift_max_t12m",17,"Fold3"
43.7350097282384,43.7350097282384,43.7350097282384,"gift_count_t12m",17,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",15,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",15,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",15,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",15,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",15,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",15,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",15,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",15,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",15,"Fold3"
74.7455370932515,74.7455370932515,74.7455370932515,"promo_count_lt",15,"Fold3"
69.916959756851,69.916959756851,69.916959756851,"wm_t12m",15,"Fold3"
68.085439251586,68.085439251586,68.085439251586,"gift_avg_t12m",15,"Fold3"
66.6354155597262,66.6354155597262,66.6354155597262,"gift_count_lt",15,"Fold3"
58.2394801310919,58.2394801310919,58.2394801310919,"gift_min_t12m",15,"Fold3"
55.7999502808226,55.7999502808226,55.7999502808226,"promo_count_t12m",15,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",13,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",13,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",13,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",13,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",13,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",13,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",13,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",13,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",13,"Fold3"
74.7455370932515,74.7455370932515,74.7455370932515,"promo_count_lt",13,"Fold3"
69.916959756851,69.916959756851,69.916959756851,"wm_t12m",13,"Fold3"
68.085439251586,68.085439251586,68.085439251586,"gift_avg_t12m",13,"Fold3"
66.6354155597262,66.6354155597262,66.6354155597262,"gift_count_lt",13,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",11,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",11,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",11,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",11,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",11,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",11,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",11,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",11,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",11,"Fold3"
74.7455370932515,74.7455370932515,74.7455370932515,"promo_count_lt",11,"Fold3"
69.916959756851,69.916959756851,69.916959756851,"wm_t12m",11,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",9,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",9,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",9,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",9,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",9,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",9,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",9,"Fold3"
104.545728109782,104.545728109782,104.545728109782,"gender",9,"Fold3"
95.6473310414791,95.6473310414791,95.6473310414791,"gift_min_lt",9,"Fold3"
214.505886918373,214.505886918373,214.505886918373,"client_zip_rank",7,"Fold3"
188.141842447549,188.141842447549,188.141842447549,"client_state_rank",7,"Fold3"
180.592476372057,180.592476372057,180.592476372057,"age",7,"Fold3"
150.075903731901,150.075903731901,150.075903731901,"cons_month_lt",7,"Fold3"
120.332133241385,120.332133241385,120.332133241385,"digital_t12m",7,"Fold3"
116.005127551679,116.005127551679,116.005127551679,"gift_avg_lt",7,"Fold3"
107.959852922196,107.959852922196,107.959852922196,"gift_max_lt",7,"Fold3"
