sustainer,gender,client_state_rank,all_state_rank,client_zip_rank,all_zip_rank,age,account_id,gift_date,gift_min_t12m,gift_max_t12m,gift_avg_t12m,gift_count_t12m,promo_count_t12m,cons_month_t12m,dm_t12m,tm_t12m,wm_t12m,digital_t12m,f2f_t12m,events_t12m,drtv_t12m,other_t12m,no_channel_t12m,member_t12m,gift_min_lt,gift_max_lt,gift_avg_lt,gift_count_lt,promo_count_lt,cons_month_lt
0,0,37,34,1231,28818,0.0,1060915C,2024-01-12,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,5,5,1
0,1,38,33,4087,35583,0.0,1061857C,2019-01-07,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,8,8,1
0,1,38,33,4087,35583,0.0,1061857C,2021-01-11,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,10,10,1
0,1,38,33,4087,35583,0.0,1061857C,2020-02-13,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,9,9,1
0,1,38,33,4087,35583,0.0,1061857C,2022-03-28,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,11,11,1
0,1,38,33,4087,35583,0.0,1061857C,2024-03-15,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,13,13,1
0,1,38,33,4087,35583,0.0,1061857C,2023-02-07,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,12,12,1
0,0,30,40,3785,34411,0.0,1062827C,2020-03-09,10.0,25.0,17.5,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,25.0,18.33,3,3,1
0,0,30,40,3785,34411,0.0,1062827C,2024-02-16,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,25.0,20.0,4,4,1
0,0,34,36,1416,29477,0.0,1063362C,2021-08-27,20.0,20.0,20.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.33,3,3,1
0,0,34,36,1416,29477,0.0,1063362C,2019-06-28,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
0,0,43,43,3462,36960,0.0,1063787C,2020-02-13,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
1,0,51,50,2403,33923,0.0,1063890C,2019-01-02,25.0,25.0,25.0,8,8,4,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,8,8,4
1,0,51,50,2763,35024,0.0,1063892C,2019-03-14,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,49,45,935,29306,0.0,1063920C,2021-07-26,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,8.0,25.0,10.83,12,12,10
1,0,49,45,935,29306,0.0,1063920C,2022-04-01,25.0,25.0,25.0,3,3,1,1,0,0,0,0,0,0,0,0,0,8.0,25.0,12.86,14,14,10
1,0,49,45,935,29306,0.0,1063920C,2022-01-31,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,8.0,25.0,11.92,13,13,10
1,0,49,45,935,29306,0.0,1063920C,2019-05-15,8.0,25.0,16.5,2,2,1,1,0,0,0,0,0,0,0,0,0,8.0,25.0,16.5,2,2,1
1,0,30,40,874,26356,0.0,1063969C,2019-02-04,25.0,25.0,25.0,7,7,3,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,7,7,3
1,0,30,40,874,26356,0.0,1063969C,2019-03-04,25.0,25.0,25.0,8,8,3,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,8,8,3
1,0,30,40,874,26356,0.0,1063969C,2019-01-02,25.0,25.0,25.0,6,6,3,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,6,6,3
1,0,35,38,646,33570,0.0,1063977C,2019-06-10,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,28,26,894,26410,0.0,1063990C,2019-02-04,25.0,25.0,25.0,8,8,5,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,11,11,5
1,1,51,50,3083,35961,0.0,1064003C,2022-03-21,15.0,25.0,18.33,3,3,2,1,0,0,0,0,0,0,0,0,0,12.0,25.0,15.25,28,28,13
1,0,34,36,4142,36877,0.0,1064232C,2020-06-02,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,16.0,10,10,1
1,0,34,36,4142,36877,0.0,1064232C,2020-06-22,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,16.82,11,11,1
1,0,34,36,4142,36877,0.0,1064232C,2024-02-14,20.0,20.0,20.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,18.13,16,15,1
1,0,34,36,4142,36877,0.0,1064232C,2020-12-31,25.0,25.0,25.0,3,3,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,17.5,12,12,1
1,0,34,36,4142,36877,0.0,1064232C,2022-04-06,10.0,25.0,20.0,3,2,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,18.0,15,14,1
1,0,34,36,4142,36877,0.0,1064232C,2019-05-31,10.0,20.0,15.0,2,2,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,15.0,9,9,1
1,0,34,36,4142,36877,0.0,1064232C,2021-07-07,10.0,25.0,17.5,2,2,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,16.92,13,13,1
1,0,34,36,4142,36877,0.0,1064232C,2019-03-18,20.0,20.0,20.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,15.63,8,8,1
1,0,34,36,4142,36877,0.0,1064232C,2022-04-06,10.0,25.0,20.0,3,2,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,18.0,15,14,1
1,0,51,50,437,26357,0.0,1066020C,2019-07-05,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,51,50,4324,37082,0.0,1066029C,2024-02-16,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,3,3,1
0,0,51,50,4324,37082,0.0,1066029C,2019-07-05,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,51,50,4324,37082,0.0,1066029C,2024-04-10,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,4,4,1
0,0,51,50,4324,37082,0.0,1066029C,2019-09-06,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
0,0,50,49,4062,34538,0.0,1066591C,2019-09-03,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,42,31,4523,36045,0.0,1068005C,2019-10-28,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,42,31,4523,36045,0.0,1068005C,2020-12-29,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
1,0,51,50,4500,36772,0.0,1068070C,2019-10-29,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,51,50,4500,36772,0.0,1068070C,2020-04-16,10.0,25.0,17.5,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,25.0,17.5,2,2,1
0,0,46,44,3932,36561,0.0,1068462C,2019-08-12,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,49,45,2845,37389,0.0,1068556C,2021-06-14,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.33,3,3,1
0,0,49,45,2845,37389,0.0,1068556C,2021-01-05,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,49,45,2772,36430,0.0,1069396C,2021-09-30,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,49,45,2772,36430,0.0,1069396C,2022-02-28,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.33,3,3,1
0,0,49,45,2772,36430,0.0,1069396C,2022-07-11,25.0,25.0,25.0,3,3,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.75,4,4,1
0,1,43,43,1654,32635,0.0,1069861C,2020-06-22,5.0,10.0,7.5,2,2,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,15.0,5,4,1
0,1,43,43,1654,32635,0.0,1069861C,2020-03-25,5.0,5.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,16.25,4,3,1
0,1,43,43,1654,32635,0.0,1069861C,2022-08-31,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,25.0,16.67,6,3,1
0,0,51,50,3791,36364,0.0,1070358C,2020-10-08,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,25,19,3093,32085,0.0,1072164C,2020-03-04,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,49,45,3413,36474,0.0,1072540C,2020-03-06,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,35,38,985,32984,0.0,1073606C,2020-03-10,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,35,38,985,32984,0.0,1073606C,2020-12-31,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
1,0,51,50,3856,37365,0.0,1074167C,2020-03-17,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,51,50,3196,37342,0.0,1076284C,2020-03-24,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,51,50,3196,37342,0.0,1076284C,2021-03-04,10.0,25.0,17.5,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,25.0,17.5,2,2,1
1,0,51,50,3196,37342,0.0,1076284C,2021-04-02,10.0,10.0,10.0,2,2,2,1,0,0,0,0,0,0,0,0,0,10.0,25.0,15.0,3,3,2
0,0,49,45,1379,28389,0.0,1076443C,2020-03-24,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,43,43,2495,35809,0.0,1077161C,2020-03-24,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,36,29,1731,35463,0.0,1079396C,2020-05-05,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,1,38,33,4472,37230,0.0,1082798C,2019-08-30,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,30,40,4521,37001,0.0,1086136C,2022-06-27,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.33,3,3,1
0,0,30,40,4521,37001,0.0,1086136C,2021-07-01,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,49,45,2201,31244,0.0,1088319C,2019-08-30,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,50,49,1105,34497,0.0,1090496C,2020-06-11,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,50,49,4338,34623,0.0,1092273C,2020-06-17,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,50,49,4338,34623,0.0,1092273C,2020-06-17,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,49,45,868,29466,0.0,1092404C,2021-01-04,20.0,25.0,23.33,3,3,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.33,3,3,1
0,0,49,45,868,29466,0.0,1092404C,2020-10-13,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,41,32,1180,34585,0.0,1092435C,2020-06-17,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,51,50,4003,36583,0.0,1092830C,2019-02-19,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,25,19,590,33134,0.0,1093108C,2020-06-19,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,24,42,184,26989,0.0,1096005C,2020-06-22,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,16,12,942,32956,0.0,1096405C,2020-06-22,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,42,31,1620,34245,0.0,1096411C,2020-06-22,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,1,50,49,2354,32002,0.0,1096874C,2023-05-16,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,25.0,15.0,4,4,1
1,1,51,50,1825,36075,0.0,1097701C,2024-04-19,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,21.15,13,12,8
1,1,51,50,1825,36075,0.0,1097701C,2024-02-29,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,20.83,12,11,8
1,1,51,50,1825,36075,0.0,1097701C,2020-10-13,20.0,25.0,21.67,3,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,21.67,3,2,1
1,1,51,50,1825,36075,0.0,1097701C,2020-11-06,20.0,25.0,21.25,4,3,2,1,0,0,0,0,0,0,0,0,0,20.0,25.0,21.25,4,3,2
1,1,51,50,1825,36075,0.0,1097701C,2022-09-22,20.0,20.0,20.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,20.45,11,10,8
0,0,32,27,1423,26553,0.0,1101439C,2020-07-01,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,24,42,4258,37495,0.0,1101455C,2020-09-22,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,1,49,45,2030,34926,0.0,1103056C,2020-07-03,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,50,49,4349,36692,0.0,1103458C,2020-08-03,25.0,25.0,25.0,3,2,3,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,3,2,3
0,1,30,40,2001,33448,0.0,1104052C,2020-07-06,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,46,44,1855,32821,0.0,1104181C,2023-03-22,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,15.0,25.0,21.67,3,3,1
0,0,46,44,1855,32821,0.0,1104181C,2022-03-15,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,15.0,25.0,20.0,2,2,1
0,0,30,40,2300,33155,0.0,1104273C,2021-08-30,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,38,33,4482,37255,0.0,1104557C,2020-07-07,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,50,49,3829,34674,0.0,1104642C,2020-07-07,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,50,49,3829,34674,0.0,1104642C,2021-02-22,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,1,39,35,1639,32438,0.0,1105139C,2020-07-07,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,51,50,4595,37190,0.0,1105605C,2020-09-09,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,51,50,4595,37190,0.0,1105605C,2022-04-07,15.0,15.0,15.0,1,1,1,1,0,0,0,0,0,0,0,0,0,15.0,25.0,20.0,3,3,1
0,0,51,50,4595,37190,0.0,1105605C,2020-07-08,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,23,16,2633,34551,0.0,1106252C,2020-07-08,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,1,29,28,3177,36104,0.0,1106314C,2023-06-13,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,3,3,1
0,1,29,28,3177,36104,0.0,1106314C,2021-06-25,25.0,25.0,25.0,2,2,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
0,1,29,28,3177,36104,0.0,1106314C,2020-07-08,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,49,45,1390,32692,0.0,1106347C,2020-07-08,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,1,37,34,4539,36610,0.0,1108143C,2021-02-18,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,51,50,1682,34230,0.0,1110374C,2020-07-15,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,41,32,701,33949,0.0,1111116C,2020-07-16,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,41,32,701,33949,0.0,1111116C,2021-05-05,10.0,25.0,20.0,6,6,2,1,0,0,1,0,0,0,0,0,0,10.0,25.0,20.0,6,6,2
1,0,41,32,701,33949,0.0,1111116C,2020-12-30,20.0,25.0,22.0,5,5,2,1,0,0,1,0,0,0,0,0,0,20.0,25.0,22.0,5,5,2
1,0,41,32,701,33949,0.0,1111116C,2020-10-15,20.0,25.0,23.33,3,3,2,1,0,0,1,0,0,0,0,0,0,20.0,25.0,23.33,3,3,2
1,0,41,32,701,33949,0.0,1111116C,2020-09-16,25.0,25.0,25.0,2,2,1,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
1,0,41,32,701,33949,0.0,1111116C,2020-12-01,20.0,25.0,22.5,4,4,2,1,0,0,1,0,0,0,0,0,0,20.0,25.0,22.5,4,4,2
0,0,41,32,3775,35538,0.0,1112357C,2020-07-17,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,1,35,38,272,27464,0.0,1113956C,2020-07-20,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,44,51,2951,35732,0.0,1114009C,2021-03-31,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
1,0,51,50,4466,36672,0.0,1117139C,2020-07-23,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,24.0,5,5,1
1,1,35,38,685,33124,0.0,1117188C,2021-06-18,12.0,25.0,17.33,6,6,2,1,0,0,1,0,0,0,0,0,0,12.0,25.0,17.71,7,7,2
1,1,35,38,685,33124,0.0,1117188C,2020-07-23,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
1,1,35,38,685,33124,0.0,1117188C,2020-12-28,12.0,25.0,19.4,5,5,2,1,0,0,1,0,0,0,0,0,0,12.0,25.0,19.4,5,5,2
1,1,35,38,685,33124,0.0,1117188C,2020-08-15,20.0,25.0,23.33,3,3,2,1,0,0,1,0,0,0,0,0,0,20.0,25.0,23.33,3,3,2
1,1,35,38,685,33124,0.0,1117188C,2021-04-17,12.0,25.0,18.67,6,6,2,1,0,0,1,0,0,0,0,0,0,12.0,25.0,18.67,6,6,2
1,1,35,38,685,33124,0.0,1117188C,2020-12-01,15.0,25.0,21.25,4,4,2,1,0,0,1,0,0,0,0,0,0,15.0,25.0,21.25,4,4,2
1,1,38,33,3505,34930,0.0,1118822C,2021-05-06,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
1,1,38,33,3505,34930,0.0,1118822C,2023-05-31,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,23.33,3,3,1
0,0,47,47,1207,29785,0.0,1119185C,2020-07-27,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,16,12,2289,30607,0.0,1119507C,2021-04-12,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,47,47,2655,33818,0.0,1121501C,2020-07-30,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,47,47,2655,33818,0.0,1121501C,2021-06-25,15.0,25.0,20.0,2,2,1,1,0,0,1,0,0,0,0,0,0,15.0,25.0,20.0,2,2,1
1,0,46,44,1059,30483,0.0,1122576C,2020-08-03,25.0,25.0,25.0,3,2,3,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,3,2,3
0,1,26,24,411,34537,0.0,1122910C,2020-08-04,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,32,27,4196,35109,0.0,1123113C,2020-12-08,20.0,25.0,22.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,2,2,1
0,0,32,27,4196,35109,0.0,1123113C,2022-06-24,20.0,20.0,20.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,21.67,3,3,1
0,0,32,27,4196,35109,0.0,1123113C,2023-08-18,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,25.0,22.5,4,4,1
1,0,50,49,767,28524,0.0,1123627C,2020-10-16,25.0,25.0,25.0,2,2,1,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,2,2,1
1,0,50,49,767,28524,0.0,1123627C,2020-11-17,25.0,25.0,25.0,5,3,2,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,5,3,2
1,0,50,49,767,28524,0.0,1123627C,2020-08-06,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,50,49,767,28524,0.0,1123627C,2020-11-17,25.0,25.0,25.0,5,3,2,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,5,3,2
1,0,50,49,767,28524,0.0,1123627C,2021-01-19,25.0,25.0,25.0,6,4,2,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,6,4,2
1,0,50,49,767,28524,0.0,1123627C,2020-10-17,25.0,25.0,25.0,3,2,1,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,3,2,1
1,0,32,27,3396,35480,0.0,1126932C,2020-08-21,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
0,0,42,31,3100,32423,0.0,1128351C,2020-07-21,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,51,50,4466,36672,0.0,1132496C,2021-01-20,10.0,25.0,11.88,8,5,4,1,0,0,1,0,0,0,0,0,0,10.0,25.0,11.88,8,5,4
1,0,51,50,4466,36672,0.0,1132496C,2022-12-14,15.0,25.0,18.33,3,2,1,1,0,0,1,0,0,0,0,0,0,10.0,25.0,13.33,12,8,5
1,0,51,50,4466,36672,0.0,1132496C,2020-12-28,10.0,25.0,12.14,7,4,3,1,0,0,1,0,0,0,0,0,0,10.0,25.0,12.14,7,4,3
0,0,49,45,3639,34346,0.0,1133385C,2020-08-31,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,0,41,32,2176,34025,0.0,1134086C,2020-06-01,25.0,25.0,25.0,4,4,1,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,4,4,1
1,1,43,43,1392,31589,0.0,1134161C,2021-03-03,25.0,25.0,25.0,5,2,4,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,5,2,4
1,0,33,41,1536,34704,0.0,1135245C,2019-02-19,10.0,10.0,10.0,3,3,3,1,0,0,1,0,0,0,0,0,0,10.0,25.0,13.75,4,4,3
1,0,33,41,1536,34704,0.0,1135245C,2019-01-16,10.0,25.0,15.0,3,3,2,1,0,0,1,0,0,0,0,0,0,10.0,25.0,15.0,3,3,2
1,0,33,41,1536,34704,0.0,1135245C,2019-03-15,10.0,10.0,10.0,4,4,4,1,0,0,1,0,0,0,0,0,0,10.0,25.0,13.0,5,5,4
1,0,41,32,3478,34709,0.0,1135316C,2019-06-10,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,1,50,49,3052,33719,0.0,1135377C,2020-09-23,25.0,25.0,25.0,4,2,4,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,4,2,4
1,0,40,39,4788,36950,0.0,1135491C,2020-09-23,25.0,25.0,25.0,4,2,4,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,4,2,4
1,1,47,47,1783,32742,0.0,1135493C,2019-02-19,25.0,25.0,25.0,8,7,6,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,8,7,6
1,1,47,47,1783,32742,0.0,1135493C,2019-01-16,25.0,25.0,25.0,7,6,5,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,7,6,5
1,0,51,50,2541,36819,0.0,1135502C,2019-09-09,10.0,25.0,17.5,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,25.0,17.5,2,2,1
1,0,51,50,2541,36819,0.0,1135502C,2019-03-12,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,25.0,25.0,1,1,1
1,1,32,27,2248,34213,0.0,1135557C,2019-01-16,25.0,25.0,25.0,9,8,5,1,0,0,1,0,0,0,0,0,0,25.0,25.0,25.0,9,8,5
1,0,33,41,3042,35869,0.0,1135617C,2019-01-02,8.0,25.0,10.83,6,6,4,1,0,0,0,0,0,0,0,0,0,8.0,25.0,12.14,7,7,4
